hospede_id,pais,uf,cidade,faixa_etaria,segmento
9462,Brasil,RJ,Niterói,26-35,Corp
9463,Brasil,BA,Salvador,18-25,Lazer
9464,Brasil,DF,Brasília,26-35,Corp
9465,Brasil,SP,Campinas,18-25,Lazer
9466,Brasil,SP,São Paulo,46-60,Corp
9467,Brasil,BA,Salvador,36-45,Corp
9468,Brasil,BA,Salvador,36-45,Lazer
9469,Brasil,PR,Curitiba,46-60,Lazer
9470,Brasil,PE,Recife,46-60,Corp
9471,Brasil,PE,Recife,26-35,Lazer
9472,Brasil,ES,Vitória,36-45,Lazer
9473,Brasil,RJ,Niterói,26-35,Corp
9474,Brasil,SP,Campinas,36-45,Lazer
9475,Brasil,SP,São Paulo,18-25,Lazer
9476,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9477,Brasil,BA,Salvador,26-35,Corp
9478,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9479,Brasil,ES,Vitória,26-35,Corp
9480,Brasil,SP,Campinas,46-60,Lazer
9481,Brasil,SC,Florianópolis,26-35,Lazer
9482,Brasil,CE,Fortaleza,60+,Lazer
9483,Brasil,PE,Recife,26-35,Lazer
9484,Brasil,PR,Curitiba,60+,Lazer
9485,Brasil,SP,São Paulo,26-35,Lazer
9486,Brasil,GO,Goiânia,26-35,Lazer
9487,Brasil,MG,Belo Horizonte,26-35,Lazer
9488,Brasil,SC,Florianópolis,26-35,Lazer
9489,Brasil,SC,Florianópolis,18-25,Corp
9490,Brasil,GO,Goiânia,36-45,Corp
9491,Brasil,ES,Vitória,26-35,Lazer
9492,Brasil,CE,Fortaleza,18-25,Corp
9493,Brasil,BA,Salvador,26-35,Lazer
9494,Brasil,PR,Curitiba,36-45,Corp
9495,Brasil,SC,Florianópolis,26-35,Corp
9496,Brasil,CE,Fortaleza,18-25,Lazer
9497,Brasil,RJ,Rio de Janeiro,18-25,Corp
9498,Brasil,BA,Salvador,46-60,Lazer
9499,Brasil,GO,Goiânia,36-45,Corp
9500,Brasil,SP,São Paulo,26-35,Lazer
9501,Brasil,PR,Curitiba,36-45,Lazer
9502,Brasil,DF,Brasília,26-35,Corp
9503,Brasil,MG,Belo Horizonte,36-45,Corp
9504,Brasil,RS,Porto Alegre,46-60,Lazer
9505,Brasil,SC,Florianópolis,46-60,Lazer
9506,Brasil,MG,Belo Horizonte,26-35,Lazer
9507,Brasil,GO,Goiânia,36-45,Corp
9508,Brasil,PR,Curitiba,36-45,Lazer
9509,Brasil,MG,Belo Horizonte,46-60,Corp
9510,Brasil,SP,Campinas,36-45,Lazer
9511,Brasil,SP,Campinas,46-60,Lazer
9512,Brasil,CE,Fortaleza,26-35,Lazer
9513,Brasil,SP,Campinas,26-35,Lazer
9514,Brasil,BA,Salvador,26-35,Lazer
9515,Brasil,RS,Porto Alegre,26-35,Lazer
9516,Brasil,GO,Goiânia,26-35,Lazer
9517,Brasil,RS,Porto Alegre,36-45,Lazer
9518,Brasil,CE,Fortaleza,36-45,Lazer
9519,Brasil,RS,Porto Alegre,36-45,Lazer
9520,Brasil,BA,Salvador,36-45,Lazer
9521,Brasil,SP,Campinas,26-35,Lazer
9522,Brasil,SC,Florianópolis,26-35,Corp
9523,Brasil,RJ,Niterói,26-35,Lazer
9524,Brasil,GO,Goiânia,46-60,Lazer
9525,Brasil,PR,Curitiba,18-25,Lazer
9526,Brasil,DF,Brasília,26-35,Lazer
9527,Brasil,RJ,Niterói,26-35,Lazer
9528,Brasil,PR,Curitiba,36-45,Lazer
9529,Brasil,BA,Salvador,60+,Lazer
9530,Brasil,MG,Belo Horizonte,46-60,Corp
9531,Brasil,CE,Fortaleza,18-25,Lazer
9532,Brasil,RS,Porto Alegre,36-45,Lazer
9533,Brasil,PE,Recife,18-25,Corp
9534,Brasil,DF,Brasília,46-60,Lazer
9535,Brasil,SP,Campinas,26-35,Lazer
9536,Brasil,PE,Recife,26-35,Corp
9537,Brasil,PR,Curitiba,36-45,Lazer
9538,Brasil,PR,Curitiba,26-35,Lazer
9539,Brasil,RJ,Rio de Janeiro,60+,Corp
9540,Brasil,RS,Porto Alegre,18-25,Lazer
9541,Brasil,GO,Goiânia,60+,Lazer
9542,Brasil,MG,Belo Horizonte,26-35,Lazer
9543,Brasil,GO,Goiânia,18-25,Lazer
9544,Brasil,RJ,Niterói,46-60,Corp
9545,Brasil,PE,Recife,36-45,Corp
9546,Brasil,SP,Campinas,46-60,Corp
9547,Brasil,PR,Curitiba,36-45,Lazer
9548,Brasil,RJ,Rio de Janeiro,36-45,Corp
9549,Brasil,GO,Goiânia,26-35,Lazer
9550,Brasil,CE,Fortaleza,60+,Lazer
9551,Brasil,PE,Recife,36-45,Corp
9552,Brasil,BA,Salvador,36-45,Corp
9553,Brasil,RJ,Rio de Janeiro,46-60,Lazer
9554,Brasil,RS,Porto Alegre,18-25,Lazer
9555,Brasil,SP,São Paulo,46-60,Lazer
9556,Brasil,ES,Vitória,36-45,Lazer
9557,Brasil,RJ,Rio de Janeiro,46-60,Lazer
9558,Brasil,SP,São Paulo,36-45,Lazer
9559,Brasil,ES,Vitória,26-35,Lazer
9560,Brasil,RS,Porto Alegre,46-60,Corp
9561,Brasil,SP,São Paulo,46-60,Corp
9562,Brasil,SP,São Paulo,18-25,Lazer
9563,Brasil,GO,Goiânia,36-45,Lazer
9564,Brasil,RJ,Rio de Janeiro,36-45,Lazer
9565,Brasil,SP,Campinas,46-60,Lazer
9566,Brasil,PE,Recife,46-60,Corp
9567,Brasil,CE,Fortaleza,26-35,Lazer
9568,Brasil,RJ,Rio de Janeiro,18-25,Corp
9569,Brasil,GO,Goiânia,26-35,Lazer
9570,Brasil,MG,Belo Horizonte,46-60,Corp
9571,Brasil,SC,Florianópolis,46-60,Lazer
9572,Brasil,ES,Vitória,36-45,Lazer
9573,Brasil,BA,Salvador,46-60,Lazer
9574,Brasil,BA,Salvador,36-45,Lazer
9575,Brasil,CE,Fortaleza,36-45,Lazer
9576,Brasil,BA,Salvador,60+,Lazer
9577,Brasil,SP,São Paulo,18-25,Lazer
9578,Brasil,SC,Florianópolis,26-35,Lazer
9579,Brasil,RS,Porto Alegre,26-35,Lazer
9580,Brasil,ES,Vitória,18-25,Lazer
9581,Brasil,SC,Florianópolis,36-45,Lazer
9582,Brasil,CE,Fortaleza,26-35,Lazer
9583,Brasil,GO,Goiânia,26-35,Lazer
9584,Brasil,GO,Goiânia,18-25,Lazer
9585,Brasil,PE,Recife,26-35,Lazer
9586,Brasil,RJ,Niterói,26-35,Lazer
9587,Brasil,RJ,Niterói,46-60,Lazer
9588,Brasil,PR,Curitiba,36-45,Lazer
9589,Brasil,RS,Porto Alegre,46-60,Lazer
9590,Brasil,SP,Campinas,36-45,Lazer
9591,Brasil,RJ,Niterói,18-25,Lazer
9592,Brasil,RJ,Rio de Janeiro,36-45,Lazer
9593,Brasil,CE,Fortaleza,18-25,Lazer
9594,Brasil,PE,Recife,26-35,Lazer
9595,Brasil,PR,Curitiba,36-45,Lazer
9596,Brasil,SC,Florianópolis,46-60,Corp
9597,Brasil,RJ,Rio de Janeiro,46-60,Lazer
9598,Brasil,SP,Campinas,26-35,Corp
9599,Brasil,RS,Porto Alegre,36-45,Corp
9600,Brasil,BA,Salvador,26-35,Corp
9601,Brasil,RJ,Rio de Janeiro,46-60,Lazer
9602,Brasil,SP,Campinas,60+,Corp
9603,Brasil,DF,Brasília,36-45,Lazer
9604,Brasil,RS,Porto Alegre,26-35,Lazer
9605,Brasil,DF,Brasília,46-60,Lazer
9606,Brasil,MG,Belo Horizonte,36-45,Lazer
9607,Brasil,PE,Recife,46-60,Lazer
9608,Brasil,GO,Goiânia,36-45,Lazer
9609,Brasil,BA,Salvador,60+,Lazer
9610,Brasil,SP,São Paulo,18-25,Lazer
9611,Brasil,PE,Recife,46-60,Lazer
9612,Brasil,MG,Belo Horizonte,26-35,Lazer
9613,Brasil,PR,Curitiba,36-45,Lazer
9614,Brasil,PE,Recife,60+,Lazer
9615,Brasil,SP,Campinas,36-45,Lazer
9616,Brasil,GO,Goiânia,46-60,Lazer
9617,Brasil,SP,São Paulo,18-25,Corp
9618,Brasil,MG,Belo Horizonte,26-35,Lazer
9619,Brasil,BA,Salvador,36-45,Lazer
9620,Brasil,PR,Curitiba,26-35,Lazer
9621,Brasil,SP,Campinas,18-25,Lazer
9622,Brasil,GO,Goiânia,46-60,Lazer
9623,Brasil,RS,Porto Alegre,36-45,Corp
9624,Brasil,RS,Porto Alegre,18-25,Lazer
9625,Brasil,SC,Florianópolis,18-25,Lazer
9626,Brasil,ES,Vitória,26-35,Lazer
9627,Brasil,RS,Porto Alegre,36-45,Corp
9628,Brasil,RS,Porto Alegre,46-60,Lazer
9629,Brasil,SC,Florianópolis,26-35,Lazer
9630,Brasil,GO,Goiânia,18-25,Lazer
9631,Brasil,SP,São Paulo,46-60,Lazer
9632,Brasil,CE,Fortaleza,18-25,Corp
9633,Brasil,SP,São Paulo,36-45,Lazer
9634,Brasil,SP,São Paulo,26-35,Lazer
9635,Brasil,PE,Recife,46-60,Corp
9636,Brasil,PR,Curitiba,36-45,Corp
9637,Brasil,RS,Porto Alegre,18-25,Corp
9638,Brasil,SC,Florianópolis,26-35,Lazer
9639,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9640,Brasil,PR,Curitiba,26-35,Corp
9641,Brasil,SP,São Paulo,26-35,Corp
9642,Brasil,MG,Belo Horizonte,36-45,Lazer
9643,Brasil,SP,São Paulo,46-60,Lazer
9644,Brasil,RS,Porto Alegre,18-25,Lazer
9645,Brasil,RJ,Niterói,26-35,Lazer
9646,Brasil,PR,Curitiba,46-60,Lazer
9647,Brasil,MG,Belo Horizonte,26-35,Corp
9648,Brasil,PE,Recife,36-45,Corp
9649,Brasil,DF,Brasília,46-60,Lazer
9650,Brasil,MG,Belo Horizonte,36-45,Lazer
9651,Brasil,MG,Belo Horizonte,36-45,Corp
9652,Brasil,SC,Florianópolis,60+,Lazer
9653,Brasil,ES,Vitória,18-25,Lazer
9654,Brasil,CE,Fortaleza,18-25,Corp
9655,Brasil,RJ,Niterói,26-35,Lazer
9656,Brasil,RJ,Niterói,18-25,Lazer
9657,Brasil,ES,Vitória,26-35,Lazer
9658,Brasil,PR,Curitiba,18-25,Corp
9659,Brasil,DF,Brasília,36-45,Lazer
9660,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9661,Brasil,SP,São Paulo,46-60,Lazer
9662,Brasil,DF,Brasília,26-35,Lazer
9663,Brasil,PE,Recife,36-45,Lazer
9664,Brasil,SC,Florianópolis,26-35,Lazer
9665,Brasil,RJ,Rio de Janeiro,18-25,Lazer
9666,Brasil,RJ,Rio de Janeiro,36-45,Corp
9667,Brasil,GO,Goiânia,18-25,Corp
9668,Brasil,PR,Curitiba,36-45,Lazer
9669,Brasil,PR,Curitiba,36-45,Lazer
9670,Brasil,PE,Recife,36-45,Lazer
9671,Brasil,SP,Campinas,36-45,Corp
9672,Brasil,SP,Campinas,46-60,Lazer
9673,Brasil,RS,Porto Alegre,18-25,Lazer
9674,Brasil,GO,Goiânia,60+,Corp
9675,Brasil,BA,Salvador,18-25,Lazer
9676,Brasil,SP,São Paulo,36-45,Lazer
9677,Brasil,RJ,Rio de Janeiro,60+,Lazer
9678,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9679,Brasil,BA,Salvador,46-60,Corp
9680,Brasil,CE,Fortaleza,36-45,Corp
9681,Brasil,PR,Curitiba,46-60,Lazer
9682,Brasil,SP,Campinas,18-25,Lazer
9683,Brasil,RS,Porto Alegre,36-45,Lazer
9684,Brasil,GO,Goiânia,26-35,Lazer
9685,Brasil,SP,Campinas,18-25,Lazer
9686,Brasil,RS,Porto Alegre,36-45,Lazer
9687,Brasil,CE,Fortaleza,46-60,Corp
9688,Brasil,RS,Porto Alegre,46-60,Lazer
9689,Brasil,RJ,Rio de Janeiro,46-60,Lazer
9690,Brasil,RS,Porto Alegre,46-60,Lazer
9691,Brasil,SC,Florianópolis,26-35,Corp
9692,Brasil,RS,Porto Alegre,26-35,Lazer
9693,Brasil,DF,Brasília,46-60,Corp
9694,Brasil,SC,Florianópolis,36-45,Lazer
9695,Brasil,PE,Recife,26-35,Lazer
9696,Brasil,RS,Porto Alegre,26-35,Corp
9697,Brasil,PR,Curitiba,26-35,Lazer
9698,Brasil,DF,Brasília,46-60,Lazer
9699,Brasil,RS,Porto Alegre,26-35,Lazer
9700,Brasil,CE,Fortaleza,36-45,Lazer
9701,Brasil,ES,Vitória,46-60,Lazer
9702,Brasil,MG,Belo Horizonte,60+,Lazer
9703,Brasil,ES,Vitória,26-35,Lazer
9704,Brasil,PR,Curitiba,46-60,Corp
9705,Brasil,RJ,Niterói,36-45,Lazer
9706,Brasil,PR,Curitiba,18-25,Corp
9707,Brasil,PE,Recife,26-35,Corp
9708,Brasil,MG,Belo Horizonte,26-35,Corp
9709,Brasil,RS,Porto Alegre,18-25,Corp
9710,Brasil,BA,Salvador,26-35,Corp
9711,Brasil,SP,Campinas,18-25,Corp
9712,Brasil,BA,Salvador,46-60,Corp
9713,Brasil,PE,Recife,26-35,Corp
9714,Brasil,RJ,Niterói,26-35,Lazer
9715,Brasil,RS,Porto Alegre,36-45,Corp
9716,Brasil,DF,Brasília,46-60,Lazer
9717,Brasil,SP,São Paulo,60+,Corp
9718,Brasil,SC,Florianópolis,46-60,Corp
9719,Brasil,ES,Vitória,46-60,Lazer
9720,Brasil,MG,Belo Horizonte,26-35,Lazer
9721,Brasil,SP,São Paulo,36-45,Lazer
9722,Brasil,PE,Recife,26-35,Lazer
9723,Brasil,SP,São Paulo,60+,Lazer
9724,Brasil,PE,Recife,18-25,Lazer
9725,Brasil,RS,Porto Alegre,36-45,Lazer
9726,Brasil,DF,Brasília,26-35,Lazer
9727,Brasil,MG,Belo Horizonte,46-60,Corp
9728,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9729,Brasil,RS,Porto Alegre,46-60,Lazer
9730,Brasil,BA,Salvador,60+,Lazer
9731,Brasil,CE,Fortaleza,26-35,Lazer
9732,Brasil,PR,Curitiba,46-60,Lazer
9733,Brasil,MG,Belo Horizonte,26-35,Corp
9734,Brasil,SC,Florianópolis,26-35,Lazer
9735,Brasil,CE,Fortaleza,26-35,Corp
9736,Brasil,ES,Vitória,36-45,Lazer
9737,Brasil,RS,Porto Alegre,26-35,Lazer
9738,Brasil,RS,Porto Alegre,46-60,Lazer
9739,Brasil,MG,Belo Horizonte,46-60,Lazer
9740,Brasil,SC,Florianópolis,26-35,Lazer
9741,Brasil,SP,Campinas,18-25,Lazer
9742,Brasil,PE,Recife,18-25,Corp
9743,Brasil,DF,Brasília,26-35,Lazer
9744,Brasil,CE,Fortaleza,60+,Corp
9745,Brasil,SP,São Paulo,26-35,Lazer
9746,Brasil,GO,Goiânia,46-60,Lazer
9747,Brasil,CE,Fortaleza,60+,Lazer
9748,Brasil,DF,Brasília,26-35,Corp
9749,Brasil,RJ,Rio de Janeiro,36-45,Corp
9750,Brasil,MG,Belo Horizonte,46-60,Lazer
9751,Brasil,MG,Belo Horizonte,36-45,Lazer
9752,Brasil,DF,Brasília,18-25,Lazer
9753,Brasil,PR,Curitiba,46-60,Lazer
9754,Brasil,RJ,Niterói,46-60,Lazer
9755,Brasil,ES,Vitória,46-60,Corp
9756,Brasil,SP,São Paulo,46-60,Lazer
9757,Brasil,PR,Curitiba,46-60,Corp
9758,Brasil,PE,Recife,36-45,Corp
9759,Brasil,PR,Curitiba,26-35,Lazer
9760,Brasil,PR,Curitiba,46-60,Lazer
9761,Brasil,RJ,Rio de Janeiro,18-25,Lazer
9762,Brasil,PR,Curitiba,46-60,Lazer
9763,Brasil,PE,Recife,26-35,Lazer
9764,Brasil,PE,Recife,36-45,Lazer
9765,Brasil,PE,Recife,46-60,Lazer
9766,Brasil,BA,Salvador,46-60,Lazer
9767,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9768,Brasil,SP,Campinas,36-45,Lazer
9769,Brasil,SP,São Paulo,26-35,Corp
9770,Brasil,RJ,Niterói,18-25,Lazer
9771,Brasil,RS,Porto Alegre,36-45,Lazer
9772,Brasil,CE,Fortaleza,60+,Lazer
9773,Brasil,SC,Florianópolis,60+,Lazer
9774,Brasil,SP,São Paulo,36-45,Lazer
9775,Brasil,RS,Porto Alegre,46-60,Lazer
9776,Brasil,RJ,Rio de Janeiro,26-35,Corp
9777,Brasil,SC,Florianópolis,26-35,Lazer
9778,Brasil,DF,Brasília,36-45,Corp
9779,Brasil,SP,Campinas,46-60,Lazer
9780,Brasil,MG,Belo Horizonte,46-60,Lazer
9781,Brasil,PR,Curitiba,18-25,Corp
9782,Brasil,ES,Vitória,26-35,Corp
9783,Brasil,CE,Fortaleza,18-25,Lazer
9784,Brasil,RJ,Niterói,46-60,Lazer
9785,Brasil,BA,Salvador,26-35,Lazer
9786,Brasil,CE,Fortaleza,26-35,Corp
9787,Brasil,ES,Vitória,36-45,Lazer
9788,Brasil,ES,Vitória,18-25,Lazer
9789,Brasil,RS,Porto Alegre,26-35,Lazer
9790,Brasil,PR,Curitiba,46-60,Corp
9791,Brasil,CE,Fortaleza,26-35,Lazer
9792,Brasil,MG,Belo Horizonte,36-45,Lazer
9793,Brasil,SP,Campinas,60+,Corp
9794,Brasil,MG,Belo Horizonte,18-25,Corp
9795,Brasil,PR,Curitiba,26-35,Lazer
9796,Brasil,RJ,Niterói,36-45,Lazer
9797,Brasil,SP,Campinas,36-45,Lazer
9798,Brasil,RJ,Niterói,60+,Lazer
9799,Brasil,BA,Salvador,18-25,Corp
9800,Brasil,PR,Curitiba,46-60,Lazer
9801,Brasil,SP,São Paulo,36-45,Lazer
9802,Brasil,RJ,Niterói,26-35,Corp
9803,Brasil,CE,Fortaleza,36-45,Lazer
9804,Brasil,SP,Campinas,26-35,Corp
9805,Brasil,GO,Goiânia,26-35,Lazer
9806,Brasil,SP,São Paulo,26-35,Lazer
9807,Brasil,PR,Curitiba,26-35,Lazer
9808,Brasil,DF,Brasília,36-45,Lazer
9809,Brasil,RJ,Niterói,18-25,Corp
9810,Brasil,PR,Curitiba,18-25,Corp
9811,Brasil,PR,Curitiba,26-35,Lazer
9812,Brasil,CE,Fortaleza,36-45,Lazer
9813,Brasil,GO,Goiânia,60+,Lazer
9814,Brasil,ES,Vitória,18-25,Corp
9815,Brasil,BA,Salvador,60+,Lazer
9816,Brasil,BA,Salvador,36-45,Lazer
9817,Brasil,ES,Vitória,46-60,Lazer
9818,Brasil,MG,Belo Horizonte,36-45,Lazer
9819,Brasil,RS,Porto Alegre,26-35,Lazer
9820,Brasil,BA,Salvador,46-60,Corp
9821,Brasil,RJ,Rio de Janeiro,36-45,Corp
9822,Brasil,CE,Fortaleza,46-60,Corp
9823,Brasil,SP,Campinas,46-60,Lazer
9824,Brasil,BA,Salvador,36-45,Lazer
9825,Brasil,MG,Belo Horizonte,36-45,Corp
9826,Brasil,RJ,Niterói,26-35,Lazer
9827,Brasil,MG,Belo Horizonte,36-45,Corp
9828,Brasil,GO,Goiânia,36-45,Lazer
9829,Brasil,MG,Belo Horizonte,36-45,Corp
9830,Brasil,SC,Florianópolis,18-25,Corp
9831,Brasil,BA,Salvador,60+,Lazer
9832,Brasil,RJ,Rio de Janeiro,26-35,Corp
9833,Brasil,DF,Brasília,26-35,Lazer
9834,Brasil,GO,Goiânia,26-35,Lazer
9835,Brasil,SP,Campinas,18-25,Lazer
9836,Brasil,SP,São Paulo,26-35,Corp
9837,Brasil,PE,Recife,18-25,Lazer
9838,Brasil,RJ,Niterói,26-35,Lazer
9839,Brasil,GO,Goiânia,18-25,Lazer
9840,Brasil,SP,São Paulo,26-35,Corp
9841,Brasil,GO,Goiânia,60+,Corp
9842,Brasil,PE,Recife,36-45,Corp
9843,Brasil,SP,Campinas,18-25,Lazer
9844,Brasil,SP,Campinas,36-45,Lazer
9845,Brasil,RJ,Niterói,36-45,Lazer
9846,Brasil,DF,Brasília,36-45,Corp
9847,Brasil,MG,Belo Horizonte,26-35,Corp
9848,Brasil,RS,Porto Alegre,36-45,Lazer
9849,Brasil,ES,Vitória,18-25,Lazer
9850,Brasil,CE,Fortaleza,26-35,Lazer
9851,Brasil,SP,Campinas,60+,Lazer
9852,Brasil,BA,Salvador,26-35,Lazer
9853,Brasil,CE,Fortaleza,18-25,Lazer
9854,Brasil,RJ,Niterói,26-35,Lazer
9855,Brasil,BA,Salvador,46-60,Lazer
9856,Brasil,RS,Porto Alegre,18-25,Lazer
9857,Brasil,BA,Salvador,26-35,Lazer
9858,Brasil,BA,Salvador,26-35,Corp
9859,Brasil,DF,Brasília,26-35,Lazer
9860,Brasil,CE,Fortaleza,26-35,Lazer
9861,Brasil,SC,Florianópolis,18-25,Corp
9862,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9863,Brasil,GO,Goiânia,18-25,Corp
9864,Brasil,SC,Florianópolis,60+,Corp
9865,Brasil,DF,Brasília,36-45,Corp
9866,Brasil,RS,Porto Alegre,18-25,Lazer
9867,Brasil,CE,Fortaleza,26-35,Lazer
9868,Brasil,CE,Fortaleza,46-60,Lazer
9869,Brasil,ES,Vitória,46-60,Lazer
9870,Brasil,PR,Curitiba,26-35,Lazer
9871,Brasil,SC,Florianópolis,18-25,Lazer
9872,Brasil,MG,Belo Horizonte,36-45,Lazer
9873,Brasil,SC,Florianópolis,26-35,Lazer
9874,Brasil,MG,Belo Horizonte,18-25,Lazer
9875,Brasil,PR,Curitiba,26-35,Lazer
9876,Brasil,RJ,Rio de Janeiro,46-60,Lazer
9877,Brasil,GO,Goiânia,26-35,Lazer
9878,Brasil,RS,Porto Alegre,18-25,Lazer
9879,Brasil,SP,Campinas,18-25,Lazer
9880,Brasil,RJ,Rio de Janeiro,36-45,Lazer
9881,Brasil,DF,Brasília,36-45,Lazer
9882,Brasil,RJ,Rio de Janeiro,36-45,Corp
9883,Brasil,PR,Curitiba,36-45,Lazer
9884,Brasil,RJ,Rio de Janeiro,36-45,Lazer
9885,Brasil,RS,Porto Alegre,26-35,Corp
9886,Brasil,SP,São Paulo,60+,Corp
9887,Brasil,BA,Salvador,46-60,Lazer
9888,Brasil,CE,Fortaleza,26-35,Corp
9889,Brasil,BA,Salvador,36-45,Lazer
9890,Brasil,RS,Porto Alegre,18-25,Lazer
9891,Brasil,CE,Fortaleza,18-25,Corp
9892,Brasil,BA,Salvador,26-35,Lazer
9893,Brasil,MG,Belo Horizonte,46-60,Lazer
9894,Brasil,BA,Salvador,60+,Lazer
9895,Brasil,MG,Belo Horizonte,36-45,Lazer
9896,Brasil,ES,Vitória,36-45,Lazer
9897,Brasil,SC,Florianópolis,18-25,Corp
9898,Brasil,ES,Vitória,60+,Lazer
9899,Brasil,RJ,Rio de Janeiro,18-25,Corp
9900,Brasil,DF,Brasília,60+,Lazer
9901,Brasil,DF,Brasília,18-25,Lazer
9902,Brasil,DF,Brasília,18-25,Corp
9903,Brasil,RJ,Rio de Janeiro,36-45,Lazer
9904,Brasil,DF,Brasília,18-25,Corp
9905,Brasil,PR,Curitiba,18-25,Lazer
9906,Brasil,DF,Brasília,36-45,Corp
9907,Brasil,SC,Florianópolis,46-60,Lazer
9908,Brasil,GO,Goiânia,26-35,Lazer
9909,Brasil,RJ,Niterói,36-45,Lazer
9910,Brasil,CE,Fortaleza,36-45,Corp
9911,Brasil,SC,Florianópolis,26-35,Lazer
9912,Brasil,ES,Vitória,26-35,Corp
9913,Brasil,DF,Brasília,36-45,Lazer
9914,Brasil,SC,Florianópolis,46-60,Corp
9915,Brasil,RJ,Rio de Janeiro,26-35,Corp
9916,Brasil,SP,São Paulo,36-45,Corp
9917,Brasil,ES,Vitória,36-45,Lazer
9918,Brasil,BA,Salvador,36-45,Corp
9919,Brasil,MG,Belo Horizonte,46-60,Lazer
9920,Brasil,GO,Goiânia,36-45,Lazer
9921,Brasil,RJ,Niterói,18-25,Lazer
9922,Brasil,CE,Fortaleza,46-60,Corp
9923,Brasil,MG,Belo Horizonte,36-45,Lazer
9924,Brasil,RJ,Rio de Janeiro,36-45,Corp
9925,Brasil,BA,Salvador,36-45,Lazer
9926,Brasil,BA,Salvador,26-35,Lazer
9927,Brasil,PR,Curitiba,36-45,Lazer
9928,Brasil,SP,São Paulo,36-45,Lazer
9929,Brasil,SC,Florianópolis,26-35,Corp
9930,Brasil,MG,Belo Horizonte,18-25,Corp
9931,Brasil,ES,Vitória,46-60,Lazer
9932,Brasil,CE,Fortaleza,26-35,Lazer
9933,Brasil,CE,Fortaleza,36-45,Corp
9934,Brasil,CE,Fortaleza,18-25,Lazer
9935,Brasil,MG,Belo Horizonte,36-45,Lazer
9936,Brasil,PR,Curitiba,18-25,Corp
9937,Brasil,CE,Fortaleza,46-60,Lazer
9938,Brasil,RJ,Rio de Janeiro,36-45,Lazer
9939,Brasil,SC,Florianópolis,26-35,Lazer
9940,Brasil,PR,Curitiba,60+,Lazer
9941,Brasil,MG,Belo Horizonte,26-35,Lazer
9942,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9943,Brasil,MG,Belo Horizonte,46-60,Corp
9944,Brasil,BA,Salvador,36-45,Corp
9945,Brasil,DF,Brasília,36-45,Corp
9946,Brasil,RS,Porto Alegre,60+,Corp
9947,Brasil,BA,Salvador,36-45,Lazer
9948,Brasil,RJ,Niterói,18-25,Lazer
9949,Brasil,SP,Campinas,26-35,Lazer
9950,Brasil,GO,Goiânia,46-60,Lazer
9951,Brasil,RJ,Niterói,18-25,Lazer
9952,Brasil,ES,Vitória,36-45,Lazer
9953,Brasil,CE,Fortaleza,46-60,Lazer
9954,Brasil,SP,Campinas,46-60,Lazer
9955,Brasil,GO,Goiânia,18-25,Corp
9956,Brasil,BA,Salvador,46-60,Corp
9957,Brasil,RS,Porto Alegre,26-35,Lazer
9958,Brasil,RJ,Niterói,46-60,Lazer
9959,Brasil,PE,Recife,36-45,Lazer
9960,Brasil,RJ,Rio de Janeiro,36-45,Corp
9961,Brasil,MG,Belo Horizonte,18-25,Lazer
9962,Brasil,GO,Goiânia,26-35,Lazer
9963,Brasil,ES,Vitória,26-35,Lazer
9964,Brasil,RS,Porto Alegre,46-60,Corp
9965,Brasil,MG,Belo Horizonte,36-45,Lazer
9966,Brasil,SC,Florianópolis,46-60,Lazer
9967,Brasil,PE,Recife,18-25,Corp
9968,Brasil,ES,Vitória,26-35,Lazer
9969,Brasil,SP,Campinas,36-45,Lazer
9970,Brasil,GO,Goiânia,36-45,Lazer
9971,Brasil,RJ,Rio de Janeiro,36-45,Lazer
9972,Brasil,GO,Goiânia,26-35,Corp
9973,Brasil,RJ,Rio de Janeiro,18-25,Lazer
9974,Brasil,RJ,Rio de Janeiro,36-45,Corp
9975,Brasil,RJ,Rio de Janeiro,46-60,Corp
9976,Brasil,SP,São Paulo,46-60,Lazer
9977,Brasil,SC,Florianópolis,36-45,Lazer
9978,Brasil,BA,Salvador,36-45,Lazer
9979,Brasil,RJ,Niterói,46-60,Corp
9980,Brasil,MG,Belo Horizonte,46-60,Lazer
9981,Brasil,PE,Recife,18-25,Corp
9982,Brasil,CE,Fortaleza,26-35,Lazer
9983,Brasil,SC,Florianópolis,46-60,Lazer
9984,Brasil,SP,Campinas,46-60,Corp
9985,Brasil,CE,Fortaleza,36-45,Corp
9986,Brasil,DF,Brasília,26-35,Lazer
9987,Brasil,RS,Porto Alegre,46-60,Corp
9988,Brasil,RJ,Rio de Janeiro,26-35,Lazer
9989,Brasil,ES,Vitória,26-35,Lazer
9990,Brasil,DF,Brasília,36-45,Lazer
9991,Brasil,RJ,Niterói,36-45,Corp
9992,Brasil,BA,Salvador,26-35,Corp
9993,Brasil,RS,Porto Alegre,36-45,Corp
