pagamento_id,reserva_id,data_pagamento_id,forma_pagamento,valor_pago,status_pagamento,taxa_gateway
22445,22718,20240329,Débito,2289.56,Aprovado,64.11
22446,22719,20250703,Boleto,1339.28,Aprovado,16.07
22447,22720,20250703,Crédito,2078.85,Aprovado,58.21
22448,22721,20251125,Crédito,682.27,Aprovado,19.1
22449,22722,20250917,Crédito,427.49,Aprovado,11.97
22450,22723,20240401,Crédito,578.5,Aprovado,16.2
22451,22724,20250509,Crédito,1888.14,Aprovado,52.87
22452,22725,20250115,PIX,126.24,Aprovado,1.51
22453,22726,20240120,Crédito,1233.84,Aprovado,34.55
22454,22727,20260101,Boleto,236.93,Aprovado,2.84
22455,22727,20260103,Crédito,232.28,Aprovado,6.5
22456,22728,20240508,Crédito,2207.86,Aprovado,61.82
22457,22729,20240830,PIX,1004.78,Aprovado,12.06
22458,22731,20250413,PIX,0.0,Aprovado,0.0
22459,22732,20251218,Crédito,610.23,Aprovado,17.09
22460,22733,20250729,PIX,866.52,Aprovado,10.4
22461,22734,20250127,Débito,1124.88,Aprovado,31.5
22462,22734,20250131,PIX,1131.66,Aprovado,13.58
22463,22735,20250908,Crédito,273.07,Aprovado,7.65
22464,22737,20240212,PIX,121.75,Aprovado,1.46
22465,22738,20240923,Crédito,329.64,Aprovado,9.23
22466,22739,20251016,Crédito,1540.96,Aprovado,43.15
22467,22740,20250217,PIX,4829.8,Aprovado,57.96
22468,22741,20251228,Crédito,365.42,Aprovado,10.23
22469,22742,20251208,Débito,800.44,Aprovado,22.41
22470,22743,20250709,Crédito,787.8,Aprovado,22.06
22471,22747,20240512,Crédito,1594.62,Aprovado,44.65
22472,22749,20250719,Débito,309.62,Aprovado,8.67
22473,22750,20250311,Crédito,455.19,Aprovado,12.75
22474,22751,20241223,Crédito,0.0,Aprovado,0.0
22475,22752,20250507,PIX,1505.25,Aprovado,18.06
22476,22753,20241229,PIX,451.06,Aprovado,5.41
22477,22754,20260102,Crédito,238.31,Aprovado,6.67
22478,22755,20240612,Crédito,2188.73,Aprovado,61.28
22479,22756,20250719,Crédito,119.55,Aprovado,3.35
22480,22758,20240308,Crédito,835.41,Aprovado,23.39
22481,22759,20240627,Crédito,627.34,Aprovado,17.57
22482,22760,20250112,Boleto,553.66,Aprovado,6.64
22483,22761,20240410,Crédito,325.33,Estornado,9.11
22484,22762,20240827,PIX,3611.91,Aprovado,43.34
22485,22763,20250624,Crédito,426.14,Aprovado,11.93
22486,22764,20250424,Crédito,781.83,Aprovado,21.89
22487,22765,20251108,Crédito,53.9,Aprovado,1.51
22488,22766,20240329,Boleto,120.06,Aprovado,1.44
22489,22767,20240329,Crédito,188.07,Aprovado,5.27
22490,22768,20250720,Crédito,355.73,Aprovado,9.96
22491,22769,20240818,Crédito,469.83,Aprovado,13.16
22492,22770,20240526,PIX,1179.03,Aprovado,14.15
22493,22771,20240206,Débito,453.51,Aprovado,12.7
22494,22772,20240214,Boleto,1248.72,Aprovado,14.98
22495,22773,20250426,Crédito,851.24,Aprovado,23.83
22496,22775,20240517,Crédito,1238.03,Aprovado,34.66
22497,22776,20241022,Crédito,710.42,Aprovado,19.89
22498,22777,20240803,Crédito,2066.73,Aprovado,57.87
22499,22777,20240731,Crédito,2086.43,Aprovado,58.42
22500,22779,20240918,Débito,362.27,Aprovado,10.14
22501,22780,20250617,Boleto,428.09,Aprovado,5.14
22502,22781,20250302,Débito,380.6,Aprovado,10.66
22503,22782,20250705,Débito,686.5,Aprovado,19.22
22504,22783,20250304,Crédito,399.54,Aprovado,11.19
22505,22784,20251223,Crédito,2262.82,Aprovado,63.36
22506,22785,20251022,Crédito,852.95,Aprovado,23.88
22507,22786,20250119,Crédito,742.77,Aprovado,20.8
22508,22788,20250424,Crédito,603.97,Aprovado,16.91
22509,22789,20241104,Crédito,702.95,Aprovado,19.68
22510,22789,20241101,Crédito,714.82,Aprovado,20.02
22511,22790,20240318,Crédito,28.28,Aprovado,0.79
22512,22792,20240805,Crédito,1863.59,Aprovado,52.18
22513,22793,20240314,PIX,446.72,Aprovado,5.36
22514,22794,20240516,Crédito,292.88,Aprovado,8.2
22515,22797,20241017,PIX,970.58,Aprovado,11.65
22516,22798,20250809,PIX,1427.2,Aprovado,17.13
22517,22799,20250223,Crédito,7979.51,Aprovado,223.43
22518,22800,20240929,Crédito,1564.82,Aprovado,43.81
22519,22801,20250220,Crédito,1105.82,Aprovado,30.96
22520,22801,20250219,Boleto,1076.56,Aprovado,12.92
22521,22802,20240925,Crédito,2025.3,Aprovado,56.71
22522,22803,20240331,Crédito,88.72,Aprovado,2.48
22523,22805,20251120,Crédito,1985.53,Aprovado,55.59
22524,22806,20250117,Débito,1780.39,Aprovado,49.85
22525,22807,20240819,Boleto,334.54,Aprovado,4.01
22526,22808,20240406,Crédito,144.43,Aprovado,4.04
22527,22809,20241231,Boleto,271.95,Aprovado,3.26
22528,22810,20250225,Crédito,517.9,Aprovado,14.5
22529,22812,20240704,Crédito,3887.22,Aprovado,108.84
22530,22814,20240509,PIX,96.76,Aprovado,1.16
22531,22816,20250828,PIX,305.86,Aprovado,3.67
22532,22817,20240927,Boleto,3203.21,Aprovado,38.44
22533,22818,20250219,PIX,1680.37,Aprovado,20.16
22534,22819,20240418,PIX,1511.56,Aprovado,18.14
22535,22820,20240709,Crédito,240.69,Aprovado,6.74
22536,22821,20251018,Crédito,112.85,Aprovado,3.16
22537,22822,20240429,Crédito,1574.37,Aprovado,44.08
22538,22823,20241204,PIX,567.33,Aprovado,6.81
22539,22825,20250502,Boleto,2397.8,Aprovado,28.77
22540,22826,20240625,Crédito,435.29,Aprovado,12.19
22541,22827,20250220,Boleto,1378.6,Aprovado,16.54
22542,22828,20241101,PIX,2611.01,Aprovado,31.33
22543,22829,20250702,PIX,490.87,Aprovado,5.89
22544,22830,20240512,Boleto,480.08,Aprovado,5.76
22545,22831,20240514,Crédito,1047.91,Aprovado,29.34
22546,22832,20240517,Crédito,4075.66,Aprovado,114.12
22547,22834,20240617,Crédito,270.87,Aprovado,7.58
22548,22835,20250420,Crédito,1056.64,Aprovado,29.59
22549,22836,20240827,Crédito,864.71,Aprovado,24.21
22550,22837,20240221,Crédito,307.69,Aprovado,8.62
22551,22837,20240222,Crédito,301.94,Aprovado,8.45
22552,22838,20251229,PIX,457.26,Aprovado,5.49
22553,22839,20251229,Boleto,361.83,Aprovado,4.34
22554,22840,20241227,PIX,369.25,Aprovado,4.43
22555,22841,20240331,Crédito,678.71,Aprovado,19.0
22556,22841,20240330,Crédito,674.22,Aprovado,18.88
22557,22842,20240829,Crédito,631.05,Aprovado,17.67
22558,22842,20240828,PIX,626.56,Aprovado,7.52
22559,22843,20240822,PIX,1403.99,Aprovado,16.85
22560,22844,20250308,Crédito,1881.23,Aprovado,52.67
22561,22844,20250307,Crédito,1833.52,Aprovado,51.34
22562,22846,20241124,Boleto,262.13,Aprovado,3.15
22563,22847,20240628,Crédito,976.5,Aprovado,27.34
22564,22847,20240625,Boleto,972.24,Aprovado,11.67
22565,22848,20241109,Débito,323.17,Aprovado,9.05
22566,22849,20250929,PIX,444.65,Aprovado,5.34
22567,22850,20250216,PIX,196.35,Aprovado,2.36
22568,22850,20250216,PIX,197.46,Aprovado,2.37
22569,22851,20240903,Crédito,466.64,Aprovado,13.07
22570,22852,20250621,Crédito,1579.9,Aprovado,44.24
22571,22853,20240301,PIX,230.17,Aprovado,2.76
22572,22854,20250131,Boleto,373.05,Aprovado,4.48
22573,22855,20250711,Crédito,538.51,Aprovado,15.08
22574,22856,20250213,Crédito,821.66,Aprovado,23.01
22575,22857,20240118,Crédito,1429.27,Aprovado,40.02
22576,22858,20251106,Crédito,403.74,Aprovado,11.3
22577,22859,20240519,PIX,616.45,Aprovado,7.4
22578,22861,20240521,Crédito,1328.96,Aprovado,37.21
22579,22862,20250221,Crédito,474.37,Aprovado,13.28
22580,22863,20251222,Crédito,1788.14,Aprovado,50.07
22581,22865,20240320,PIX,797.14,Aprovado,9.57
22582,22866,20240627,PIX,400.82,Aprovado,4.81
22583,22866,20240629,Crédito,412.19,Aprovado,11.54
22584,22867,20240218,PIX,1440.54,Aprovado,17.29
22585,22869,20240704,Débito,885.1,Aprovado,24.78
22586,22870,20250623,Débito,308.37,Aprovado,8.63
22587,22871,20250728,PIX,1400.23,Aprovado,16.8
22588,22872,20241006,PIX,1261.22,Aprovado,15.13
22589,22873,20240301,Crédito,835.92,Aprovado,23.41
22590,22874,20250103,PIX,547.95,Aprovado,6.58
22591,22874,20250107,Crédito,550.81,Aprovado,15.42
22592,22875,20241003,PIX,2730.59,Aprovado,32.77
22593,22876,20241124,Crédito,893.75,Aprovado,25.03
22594,22877,20251012,Débito,322.86,Aprovado,9.04
22595,22879,20250530,PIX,430.38,Aprovado,5.16
22596,22880,20250220,PIX,367.1,Aprovado,4.41
22597,22881,20240627,Crédito,323.17,Aprovado,9.05
22598,22882,20250924,Crédito,243.94,Aprovado,6.83
22599,22883,20250309,Crédito,571.35,Aprovado,16.0
22600,22884,20240407,Crédito,189.36,Aprovado,5.3
22601,22885,20240811,Boleto,1173.44,Aprovado,14.08
22602,22886,20241231,PIX,211.66,Aprovado,2.54
22603,22887,20250821,Débito,221.94,Aprovado,6.21
22604,22888,20250122,Débito,2299.65,Aprovado,64.39
22605,22889,20240425,PIX,2011.47,Aprovado,24.14
22606,22890,20251018,Débito,456.13,Aprovado,12.77
22607,22892,20240121,Crédito,1645.85,Aprovado,46.08
22608,22893,20241002,PIX,1149.52,Aprovado,13.79
22609,22894,20250407,Crédito,1686.17,Aprovado,47.21
22610,22895,20250403,Boleto,135.72,Aprovado,1.63
22611,22896,20250403,Boleto,421.59,Aprovado,5.06
22612,22897,20250214,PIX,975.27,Aprovado,11.7
22613,22898,20250805,Crédito,617.53,Aprovado,17.29
22614,22899,20250213,PIX,572.16,Aprovado,6.87
22615,22900,20240806,Crédito,585.81,Aprovado,16.4
22616,22901,20241024,Boleto,1506.87,Aprovado,18.08
22617,22901,20241028,Débito,1535.0,Aprovado,42.98
22618,22902,20240318,Crédito,2347.73,Aprovado,65.74
22619,22903,20250722,PIX,666.08,Aprovado,7.99
22620,22904,20250530,PIX,882.77,Aprovado,10.59
22621,22905,20250419,Débito,489.99,Aprovado,13.72
22622,22906,20250429,Crédito,314.0,Aprovado,8.79
22623,22907,20250125,Crédito,1162.79,Aprovado,32.56
22624,22908,20240722,Crédito,556.68,Aprovado,15.59
22625,22909,20250130,Crédito,997.07,Aprovado,27.92
22626,22910,20250331,Débito,3009.47,Aprovado,84.27
22627,22911,20240217,Crédito,2430.38,Aprovado,68.05
22628,22912,20240702,Crédito,2683.0,Aprovado,75.12
22629,22913,20240202,Crédito,3067.06,Aprovado,85.88
22630,22914,20250831,Crédito,1491.51,Aprovado,41.76
22631,22915,20240208,Crédito,445.89,Estornado,12.48
22632,22916,20240720,PIX,1124.87,Aprovado,13.5
22633,22917,20250428,Débito,426.92,Aprovado,11.95
22634,22919,20240325,Crédito,1508.82,Aprovado,42.25
22635,22920,20240720,Crédito,606.75,Aprovado,16.99
22636,22920,20240721,PIX,616.67,Aprovado,7.4
22637,22921,20250303,Crédito,344.44,Aprovado,9.64
22638,22922,20241103,Crédito,1142.15,Aprovado,31.98
22639,22923,20240326,Crédito,1313.42,Aprovado,36.78
22640,22925,20240916,Crédito,870.51,Estornado,24.37
22641,22926,20250919,Crédito,1141.4,Aprovado,31.96
22642,22927,20241130,Crédito,2657.07,Aprovado,74.4
22643,22928,20250614,Débito,328.75,Aprovado,9.21
22644,22929,20251125,PIX,112.21,Aprovado,1.35
22645,22929,20251130,PIX,115.48,Aprovado,1.39
22646,22930,20240926,PIX,1653.87,Aprovado,19.85
22647,22932,20250523,Crédito,141.65,Aprovado,3.97
22648,22933,20240608,Crédito,1010.15,Aprovado,28.28
22649,22934,20240630,Crédito,1514.99,Aprovado,42.42
22650,22935,20240916,Boleto,689.38,Aprovado,8.27
22651,22936,20241222,PIX,457.3,Aprovado,5.49
22652,22937,20250813,Débito,449.94,Aprovado,12.6
22653,22938,20250101,Débito,1075.96,Aprovado,30.13
22654,22939,20250421,Crédito,1030.23,Aprovado,28.85
22655,22942,20250405,PIX,664.06,Aprovado,7.97
22656,22943,20240721,PIX,652.91,Aprovado,7.83
22657,22944,20251224,PIX,286.23,Aprovado,3.43
22658,22944,20251228,PIX,288.3,Aprovado,3.46
22659,22945,20251005,PIX,429.11,Aprovado,5.15
22660,22947,20250324,Débito,1485.32,Aprovado,41.59
22661,22948,20241110,Crédito,394.73,Aprovado,11.05
22662,22949,20240717,PIX,5222.9,Aprovado,62.67
22663,22950,20250107,PIX,2754.69,Aprovado,33.06
22664,22951,20250927,Crédito,114.72,Aprovado,3.21
22665,22952,20251226,Crédito,397.77,Aprovado,11.14
22666,22953,20240511,Crédito,509.41,Aprovado,14.26
22667,22954,20241103,Débito,1447.12,Aprovado,40.52
22668,22955,20250417,Crédito,175.83,Aprovado,4.92
22669,22956,20240915,Crédito,1967.05,Aprovado,55.08
22670,22957,20240925,Crédito,495.18,Aprovado,13.87
22671,22958,20240910,Boleto,341.12,Aprovado,4.09
22672,22959,20240305,PIX,476.14,Aprovado,5.71
22673,22959,20240302,Crédito,477.07,Aprovado,13.36
22674,22960,20240702,Crédito,307.18,Aprovado,8.6
22675,22961,20240926,Crédito,83.86,Aprovado,2.35
22676,22963,20241028,PIX,267.09,Aprovado,3.21
22677,22965,20250531,Crédito,1211.98,Aprovado,33.94
22678,22966,20240309,Débito,3480.32,Aprovado,97.45
22679,22967,20240729,Crédito,2109.58,Aprovado,59.07
22680,22968,20240929,PIX,1572.51,Aprovado,18.87
22681,22969,20240927,Crédito,949.13,Aprovado,26.58
22682,22970,20250228,Crédito,1807.62,Aprovado,50.61
22683,22970,20250224,PIX,1800.9,Aprovado,21.61
22684,22971,20250625,Crédito,908.28,Aprovado,25.43
22685,22972,20250319,PIX,292.58,Aprovado,3.51
22686,22973,20241003,PIX,2969.73,Aprovado,35.64
22687,22974,20241213,Crédito,1793.15,Aprovado,50.21
22688,22975,20250510,Crédito,1126.95,Aprovado,31.55
22689,22976,20240909,PIX,1254.04,Aprovado,15.05
22690,22977,20250821,Crédito,1588.94,Aprovado,44.49
22691,22978,20240204,Crédito,1219.38,Aprovado,34.14
22692,22980,20240523,Boleto,475.81,Aprovado,5.71
22693,22981,20240507,Crédito,42.04,Aprovado,1.18
22694,22983,20250210,Boleto,102.67,Aprovado,1.23
22695,22984,20250504,Crédito,375.8,Aprovado,10.52
22696,22985,20240603,Crédito,194.63,Aprovado,5.45
22697,22986,20240221,PIX,335.01,Aprovado,4.02
22698,22987,20241228,Débito,260.59,Aprovado,7.3
22699,22988,20250430,Crédito,650.48,Aprovado,18.21
22700,22988,20250426,Crédito,652.49,Aprovado,18.27
22701,22989,20250213,Crédito,119.73,Aprovado,3.35
22702,22990,20251017,Débito,999.32,Aprovado,27.98
22703,22991,20251122,Crédito,2350.39,Aprovado,65.81
22704,22992,20251017,Crédito,5342.49,Aprovado,149.59
22705,22994,20250831,Crédito,951.24,Aprovado,26.63
22706,22994,20250901,Débito,974.12,Aprovado,27.28
22707,22995,20240317,PIX,790.52,Aprovado,9.49
22708,22996,20251228,Crédito,526.47,Aprovado,14.74
22709,22997,20240912,PIX,2881.24,Aprovado,34.57
22710,22998,20250410,Crédito,234.83,Aprovado,6.58
22711,22999,20251129,PIX,357.94,Aprovado,4.3
22712,23001,20250109,Crédito,3789.73,Aprovado,106.11
22713,23002,20241024,PIX,4593.91,Aprovado,55.13
22714,23003,20260102,Débito,1540.51,Aprovado,43.13
22715,23004,20250107,Boleto,2134.55,Aprovado,25.61
22716,23005,20250603,Crédito,2337.7,Aprovado,65.46
22717,23006,20250915,Crédito,3329.89,Aprovado,93.24
22718,23007,20240306,Crédito,329.61,Aprovado,9.23
22719,23008,20240829,Crédito,389.97,Aprovado,10.92
22720,23009,20240909,PIX,95.16,Aprovado,1.14
22721,23010,20241015,Crédito,2770.74,Aprovado,77.58
22722,23011,20250622,Crédito,689.57,Estornado,19.31
22723,23012,20250614,Crédito,4794.88,Estornado,134.26
22724,23013,20240130,Crédito,1417.91,Aprovado,39.7
22725,23014,20251106,PIX,846.89,Aprovado,10.16
22726,23015,20250829,PIX,921.89,Aprovado,11.06
22727,23015,20250831,Crédito,914.81,Aprovado,25.61
22728,23017,20251217,PIX,1944.67,Aprovado,23.34
22729,23018,20251018,Crédito,229.18,Aprovado,6.42
22730,23019,20240915,Crédito,24.63,Aprovado,0.69
22731,23020,20241205,Crédito,3634.94,Aprovado,101.78
22732,23023,20240803,PIX,2630.53,Aprovado,31.57
22733,23024,20250324,PIX,892.95,Aprovado,10.72
22734,23025,20240916,Débito,447.16,Aprovado,12.52
22735,23027,20240229,Crédito,270.21,Aprovado,7.57
22736,23028,20250304,Crédito,466.5,Aprovado,13.06
22737,23029,20240930,Crédito,2339.0,Aprovado,65.49
22738,23030,20240819,Débito,1476.95,Aprovado,41.35
22739,23031,20251127,Débito,843.89,Aprovado,23.63
22740,23032,20251103,Crédito,1605.26,Aprovado,44.95
22741,23033,20251226,Crédito,468.31,Aprovado,13.11
22742,23034,20250724,Crédito,1212.43,Aprovado,33.95
22743,23035,20240212,Crédito,926.86,Aprovado,25.95
22744,23036,20250926,PIX,933.36,Aprovado,11.2
22745,23037,20250204,Crédito,1132.93,Aprovado,31.72
22746,23038,20240727,Crédito,297.47,Aprovado,8.33
22747,23039,20250209,Crédito,1562.26,Aprovado,43.74
22748,23040,20240921,Crédito,411.01,Aprovado,11.51
22749,23041,20251110,Boleto,305.64,Aprovado,3.67
22750,23041,20251114,Crédito,303.73,Aprovado,8.5
22751,23042,20240828,Crédito,3894.65,Aprovado,109.05
22752,23043,20240512,Crédito,215.42,Aprovado,6.03
22753,23044,20240812,Crédito,745.5,Aprovado,20.87
22754,23046,20250428,Crédito,4097.25,Aprovado,114.72
22755,23047,20250128,Crédito,967.65,Aprovado,27.09
22756,23048,20240528,Crédito,1130.2,Aprovado,31.65
22757,23049,20240131,Boleto,816.23,Aprovado,9.79
22758,23050,20250223,Crédito,1004.85,Aprovado,28.14
22759,23051,20250416,Boleto,916.23,Aprovado,10.99
22760,23052,20240125,Crédito,393.53,Aprovado,11.02
22761,23053,20240625,PIX,482.73,Aprovado,5.79
22762,23054,20250614,Débito,5542.39,Aprovado,155.19
22763,23055,20250313,Crédito,618.92,Aprovado,17.33
22764,23056,20250313,Débito,0.0,Aprovado,0.0
22765,23058,20241220,Crédito,1457.07,Aprovado,40.8
22766,23059,20240219,Boleto,1285.26,Aprovado,15.42
22767,23060,20250923,PIX,314.91,Aprovado,3.78
22768,23061,20241107,Crédito,361.72,Aprovado,10.13
22769,23062,20240924,Boleto,147.32,Aprovado,1.77
22770,23062,20240927,PIX,143.8,Aprovado,1.73
22771,23063,20240201,Crédito,917.32,Aprovado,25.69
22772,23065,20250208,Débito,853.71,Aprovado,23.9
22773,23066,20250812,Crédito,437.94,Aprovado,12.26
22774,23069,20241111,Crédito,330.78,Aprovado,9.26
22775,23071,20251217,PIX,3623.3,Aprovado,43.48
22776,23072,20250722,Crédito,671.62,Aprovado,18.81
22777,23072,20250722,Crédito,661.18,Aprovado,18.51
22778,23073,20240815,PIX,549.42,Aprovado,6.59
22779,23074,20250606,Boleto,604.0,Aprovado,7.25
22780,23075,20251101,Boleto,1354.31,Aprovado,16.25
22781,23076,20250826,PIX,867.14,Aprovado,10.41
22782,23078,20240311,Crédito,686.69,Aprovado,19.23
22783,23079,20240406,Boleto,4331.52,Aprovado,51.98
22784,23080,20250705,Crédito,3619.45,Aprovado,101.34
22785,23081,20240504,Crédito,81.5,Aprovado,2.28
22786,23082,20241214,Crédito,211.22,Aprovado,5.91
22787,23083,20250416,PIX,571.65,Estornado,6.86
22788,23084,20240418,Crédito,5714.53,Aprovado,160.01
22789,23085,20241125,PIX,1599.55,Aprovado,19.19
22790,23086,20241124,Crédito,1177.59,Aprovado,32.97
22791,23087,20240527,Débito,2392.66,Aprovado,66.99
22792,23089,20241205,Crédito,418.74,Aprovado,11.72
22793,23090,20240810,PIX,1994.17,Aprovado,23.93
22794,23091,20240425,PIX,846.71,Aprovado,10.16
22795,23092,20240702,Crédito,30.48,Aprovado,0.85
22796,23093,20241211,Crédito,1579.93,Aprovado,44.24
22797,23094,20250619,Boleto,1088.37,Aprovado,13.06
22798,23095,20241009,Débito,561.41,Aprovado,15.72
22799,23095,20241007,PIX,554.15,Aprovado,6.65
22800,23097,20240326,Débito,66.36,Aprovado,1.86
22801,23098,20240301,Crédito,7355.52,Aprovado,205.95
22802,23099,20240712,Crédito,2004.95,Aprovado,56.14
22803,23100,20251226,Crédito,4947.55,Aprovado,138.53
22804,23102,20240730,Boleto,2099.46,Aprovado,25.19
22805,23103,20240713,PIX,995.3,Aprovado,11.94
22806,23105,20241027,PIX,220.26,Aprovado,2.64
22807,23106,20240910,PIX,257.68,Aprovado,3.09
22808,23107,20250220,Débito,481.61,Aprovado,13.49
22809,23108,20241007,PIX,1086.29,Aprovado,13.04
22810,23109,20250616,Crédito,248.51,Aprovado,6.96
22811,23110,20240731,Crédito,2916.82,Aprovado,81.67
22812,23111,20241108,Crédito,48.18,Aprovado,1.35
22813,23112,20240309,Boleto,1320.28,Estornado,15.84
22814,23113,20250204,Boleto,67.71,Aprovado,0.81
22815,23114,20251007,PIX,157.81,Aprovado,1.89
22816,23115,20250109,Boleto,1407.39,Aprovado,16.89
22817,23116,20251031,Crédito,114.87,Aprovado,3.22
22818,23117,20251014,PIX,1126.4,Aprovado,13.52
22819,23117,20251013,Crédito,1124.55,Aprovado,31.49
22820,23118,20250210,PIX,336.17,Aprovado,4.03
22821,23119,20240127,Crédito,105.83,Aprovado,2.96
22822,23120,20251031,Crédito,948.38,Aprovado,26.55
22823,23121,20240609,PIX,160.12,Aprovado,1.92
22824,23121,20240611,Boleto,160.99,Aprovado,1.93
22825,23122,20240425,Crédito,246.59,Aprovado,6.9
22826,23123,20250210,PIX,2961.24,Aprovado,35.53
22827,23124,20251124,PIX,697.53,Aprovado,8.37
22828,23124,20251122,PIX,708.57,Aprovado,8.5
22829,23125,20250119,PIX,160.59,Aprovado,1.93
22830,23126,20240928,PIX,1933.91,Aprovado,23.21
22831,23127,20250628,Crédito,985.86,Aprovado,27.6
22832,23128,20240129,Crédito,3887.04,Aprovado,108.84
22833,23129,20250926,Débito,387.44,Aprovado,10.85
22834,23130,20250719,Crédito,171.37,Aprovado,4.8
22835,23131,20250707,Crédito,2556.45,Aprovado,71.58
22836,23132,20251019,Crédito,439.23,Aprovado,12.3
22837,23133,20251223,Crédito,875.52,Aprovado,24.51
22838,23133,20251222,Crédito,894.19,Aprovado,25.04
22839,23134,20240614,Crédito,502.14,Aprovado,14.06
22840,23135,20241121,Crédito,365.67,Aprovado,10.24
22841,23136,20240921,Crédito,178.21,Aprovado,4.99
22842,23136,20240918,Crédito,182.52,Aprovado,5.11
